id	filename	md5	size	state
9d43bf94-9b53-4cdb-be54-188aab478116	TCGA-AX-A1C9-01Z-00-DX2.70F112B9-7063-4C33-8745-26BFDB8A0CBD.svs	b09345c9d96fcd4eb9ba564fa78111ab	1156023170	released
dd9e5c30-3651-499f-879a-bebc9bbd0f26	TCGA-AX-A1CF-01Z-00-DX1.4D594C9B-FA5E-49A4-9F68-3E18BF038FE2.svs	344f95bdde4327c4a79352000c916605	2318669606	released
808801aa-857f-48d8-bed7-51c989f90f15	TCGA-A5-A0VQ-01Z-00-DX1.DE40A1AA-70AF-4884-BAB8-67149AA49E3D.svs	a5402bd4729fed3e8d595cc8931d62b1	1753271827	released
44ded503-cfc9-4047-9f28-c5f5d3298704	TCGA-BK-A0CB-01Z-00-DX1.C53BB624-6204-4977-95C9-E54B500E41A5.svs	6400bb35b33f8ee1d79b2d87a7a5aa4e	357208129	released
288e3c99-6d16-4613-9fb5-e1983c2f4943	TCGA-AX-A064-01Z-00-DX1.A02C21B6-BE89-409A-854D-980EEFC9FBD9.svs	a3b8b9c8b0e26afc8df5ac27ea1ec26d	1493002700	released
f182377f-dc63-40a5-8a7d-8bcea435e1ba	TCGA-PG-A917-01Z-00-DX1.4DB12583-7DA3-4110-A3F9-F31B9ADA0A24.svs	c9ca61d1a3a775cf59bef7a1ff14de75	1793956991	released
07110cb3-30a8-4d77-8e36-bb545ffe1ace	TCGA-AX-A060-01Z-00-DX2.24E305A1-4F4D-42DF-ABBF-1CE6ADCE4FA5.svs	2f7ddf5be52c5ba4aa8197ccc2e53717	2547171806	released
e4ad0aff-be82-43a3-a877-1ad42f1be753	TCGA-AX-A0IW-01Z-00-DX2.CAB9FB3A-C877-4F98-865F-F2ED16621A28.svs	d37f29482fdf0df14bcccfbe931477db	1134312840	released
309d9c8a-7d3c-4954-b82f-b072f04ba40c	TCGA-A3-3365-01Z-00-DX1.dc5b8d77-b5ba-47c8-b536-a8f1ed458ed3.svs	e7549be1433fdcf5ca449cbc7079f5ce	44123089	released
5b6cea6a-9d28-43f2-b0b0-b91f10a3c26c	TCGA-B2-5636-01Z-00-DX1.31aff50a-fa20-4f89-85e4-bc2417c4db46.svs	df992bea4aa3202b29b90815835dbd44	208368137	released
2b6aff94-9439-422a-b61d-300c76565da2	TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0.svs	120411ec3f5560d225e752de551571ac	575453643	released
60b1ff5e-4af0-4a6e-8338-e25efdc1ec65	TCGA-BK-A139-01Z-00-DX3.D7636AED-FC27-4996-B709-DF8C865C91D4.svs	a629ae2b76b36c1f4fe27479d5aab47e	381262631	released
f943f260-4c39-4a45-bbf9-a21ffc75115b	TCGA-BK-A139-02Z-00-DX1.14D0CB22-0AF7-480A-A15A-59EA14119AD6.svs	ff6089c9dc7dd3681f9dc24a4ac6157e	403217154	released
d7021d4e-eb26-4eff-abf5-199de6d8923d	TCGA-BG-A0MH-01Z-00-DX1.8AEFF9B2-EF2A-4FA3-A38D-F88A0E3B8176.svs	f9f7013721138f587e8976722e5f837c	1880460665	released
cabefb81-ffe5-43f7-850a-7a3db2596464	TCGA-AP-A053-01Z-00-DX1.70F02F83-5234-471B-B842-2F708ABCBE94.svs	7e29155ae763c0eb352d455e9cea0b49	669110237	released
65a99d20-f37c-4dac-9840-dfc0454e2a4d	TCGA-BG-A0MS-01Z-00-DX1.F496EE7B-68E3-470B-8457-B01D705394C7.svs	d2ec8ae7ba47bf8bbc073c364d1980b7	1402283177	released
78706e29-d806-4352-ba72-25d71d2f9886	TCGA-EY-A1G8-01Z-00-DX1.BAEA251D-F5E8-4A65-945E-926655463F45.svs	b677204451eb31b6e769255eda17bf39	318913833	released
43ab2a7b-cb9c-44b1-a831-f37467560683	TCGA-EY-A1G7-01Z-00-DX1.540031B3-0CE2-44FC-A418-1FBA8E242699.svs	e523852c43bbe3fec22bec3347d99ccf	387865191	released
99db5dfe-2168-45c5-821a-a03ad7571100	TCGA-D1-A3JP-01Z-00-DX1.1EA8EA61-E887-44DF-9433-D4FA775F64D6.svs	788d1948e51c93ecf79d373e0dfc0755	1682710611	released
91abd4dd-a72d-4380-8c1b-b18a496ede3d	TCGA-BG-A0M8-01Z-00-DX1.3D5FD485-43A9-429E-BAFD-0EA028BF4819.svs	cb6ba4fd6c9a2879619d021084e19d53	1256168245	released
6d1fdc31-140e-4b81-9164-5208b7575ebc	TCGA-4E-A92E-01Z-00-DX2.465234E4-02AC-40DF-9752-E16DAF080A78.svs	8a037e1d518d708a79ded85a641428d6	2030059470	released
11e5e9de-66d9-4d44-85d6-da9306c88adc	TCGA-JU-AAVI-01Z-00-DX1.35992BA3-2E87-4584-B2A9-B1DE21C66E04.svs	27e7e315a46367b16ce4c441a14b9044	1857331651	released
9014e90b-3bf9-4a1f-8dbb-8d7e2228bd59	TCGA-AX-A06D-01Z-00-DX2.7B8B1A2D-624B-4BB4-A423-E18B978E14E3.svs	0154f3c2cbf9ce48a954522cc19d31a2	2281291726	released
a94c414c-94d8-4003-a56b-9483fc2dc4ea	TCGA-AX-A063-01Z-00-DX2.BA737200-EC0A-4329-BEF9-F2F41569317A.svs	cf3c89046ea6e65d906b41cd26d6d300	1881079726	released
d13d1487-12e7-4a02-a88f-b739f2ee63bc	TCGA-BK-A0C9-01Z-00-DX2.0A8A34AC-E54C-44B6-8CF2-4FCC9C907A37.svs	72b44e52d7a09466701894e18a8d909f	341252945	released
9a556971-20fe-4230-97c8-7eff1048366c	TCGA-AX-A062-01Z-00-DX2.3B3151D7-83C9-4932-9A23-D6FE4D490F8B.svs	2e84b0be7e99b7fec3da47cf539a6e5c	1282987760	released
6199dc0f-bdc2-49e0-b891-51ef13169aa0	TCGA-AJ-A4ZG-01Z-00-DX1.6EC032CB-9951-46C3-A0A6-B8F433F28A5D.svs	4cc26cf486e7ff9584db41e54b7793c3	90015426	released
2e511909-04e4-476c-bd3c-66f129b91dc8	TCGA-PG-A5BC-01Z-00-DX2.0681A7E4-EB48-49F2-8CE9-5BE2154FC05D.svs	00648b6a74424b5aa638df890e2a4f87	1164370313	released
969978c3-bc85-45f2-b95e-3d0d0f2a9989	TCGA-PG-A5BC-01Z-00-DX3.001CCA67-1A3A-45FB-AA92-36011BDF9D02.svs	7e72ca0f79850bb9d866d8bd80b01ea8	1772899595	released
5a46ffe6-d9f6-4724-bf30-595dcb9b538c	TCGA-AX-A06B-01Z-00-DX1.A8FBE4EE-2041-424E-BAD4-C7F5EE3A3DC7.svs	0da0744c907574138b1faf195a7772a7	1205157656	released
fe00c91f-7977-455f-bc26-d0b9c8ed0b5b	TCGA-BP-4976-01Z-00-DX1.da190cd4-651e-47d9-8573-afb8395c02bc.svs	46f61064d139232d080e1da436463226	933896742	released
a370e898-3e18-46c1-a4e0-925d59a01fb3	TCGA-BP-4988-01Z-00-DX1.b037f17b-8fc7-46b2-adae-8e1140606fb7.svs	2c8fff8682e169fa13b64a99095fb611	1208650056	released
2937593b-0005-4f82-8e7e-c6137ab1d34f	TCGA-A3-3328-01Z-00-DX1.8FA7DFCD-D6FD-4950-9E44-E5AB0B91E33D.svs	9c5eb005577362e07cca5795047908e9	2302834518	released
2d3d3eb5-26d1-40ab-b15e-19133438a819	TCGA-BP-4344-01Z-00-DX1.a6ed5255-894e-494c-83bd-736daedd1d5c.svs	aa03416f97a0cfc42bcb0b343fa71a05	1233728730	released
b926e1af-9047-40ca-9ab8-bdd2f4c743d4	TCGA-BP-4342-01Z-00-DX1.c77b7558-c2f5-4953-b00a-c188f8ffb0c6.svs	c542178e1ea23b204611c0a4c269398e	1226047552	released
4c36a0b9-c6eb-4185-949d-aa91c9ab975e	TCGA-A3-3336-01Z-00-DX1.F2848BBF-DCDF-4AB0-837C-99A88CC5A49A.svs	6b934a1d2d2b7cff04cabe05e99192b6	428920234	released
c5262488-c21d-4b1b-ae96-d22b3ae05628	TCGA-AK-3425-01Z-00-DX1.39FD616C-3050-41E1-BF80-D2069E492FDE.svs	83aa68b1116b068008e1f848d49e4bc5	537397817	released
b524e75e-0f19-4f06-afdd-ebffb218c6c1	TCGA-BP-4331-01Z-00-DX1.59a3b421-c402-451e-ad82-dda54583d3d4.svs	311e4c012888bd906301106949fa0b1b	492672612	released
e545db58-1095-45cc-a587-5255ffb26a81	TCGA-BP-5006-01Z-00-DX1.98cb6ac9-bb30-4b71-aa66-0d08f80ecd55.svs	62dedbd7ca9b998ce50607af372389cc	1297943340	released
acd3780c-ad33-4c44-b2c1-526c30a5114d	TCGA-BK-A13B-01Z-00-DX2.94ED8CB1-3FF7-42FC-8E1E-D089C6AE4B98.svs	93f17f61191f564952dcf1ca93cde25e	627769437	released
f098ddb6-f3f5-4188-9193-15f45916848b	TCGA-PG-A916-01Z-00-DX6.32D62843-11DB-4653-990E-80A3EEB59612.svs	fb501c7aa381e98ca1a3fa414dc13789	1283550733	released
59e1faeb-efa4-45bf-9db8-cf859226fd02	TCGA-PG-A916-01Z-00-DX1.EE02736A-4198-4880-9791-8AA6899533D1.svs	925ce5db73332b4ea21b76e4236af97e	903428561	released
f274c7d9-07e4-4e64-b313-c7e78e043d1e	TCGA-PG-A916-01Z-00-DX3.9D178CFC-D024-4C63-8D5F-6884ED1D835B.svs	df42b61b47ad8b4931bc21ac471aba07	1764578661	released
93faf38d-b04a-4732-bcd9-3c561aa0a0e9	TCGA-BK-A13C-01Z-00-DX2.BA3E7B9E-44A3-42A5-9971-9E830653443B.svs	97f446f20359fbab14cedb85b4b38893	307105235	released
8c0aeb9c-86c8-4013-b0e3-927c9f5c5344	TCGA-AX-A1CJ-01Z-00-DX2.01342935-ADE8-4FEC-8E66-8BBB6220019B.svs	9deaaa20792eea2a221fe4cab9e3f0c8	1532966046	released
93721cc5-6475-4dc9-99b5-4ff5f519ede4	TCGA-AX-A0J0-01Z-00-DX1.A720FEF9-D7E5-4914-B06B-BCB7F10F0A98.svs	723befd61f8849cc27249aff29a0d764	1676715464	released
6655ef25-aa64-4772-a581-82c719433d63	TCGA-AX-A1CC-01Z-00-DX2.9DBD4FAD-5E16-450D-8B8F-CCDD34A211F1.svs	8553f64d980e904586a7386d3806b2bc	1303006996	released
f94acf20-5535-4a51-804b-f2185ff36de5	TCGA-AX-A0IU-01Z-00-DX2.B8A89AB7-F119-49CB-BC05-F200F11DC5DE.svs	f7d2433204e372401a9ece8350364411	1381514124	released
ee073bd3-ba53-41ef-89ce-b7b5cbd6b6e8	TCGA-BG-A220-01Z-00-DX1.AC95A220-B19A-405B-8006-1AD25AD95EAA.svs	7333e8c085fe8f7a8991bcae08443229	2031899909	released
7fd83f2d-0ce1-4b4c-aa32-beeada06188b	TCGA-AX-A1CP-01Z-00-DX1.48F69A91-A977-42AB-A102-1FEF5A506180.svs	ac40c68c74c861f83b5a0883858443e0	2405507898	released
b78b5cb6-da41-4cd3-9efc-8c8f3073c0ed	TCGA-AX-A1CE-01Z-00-DX2.44F32924-9690-4DA9-8A84-74C2C988A30E.svs	b86cd1a4a7ec36e5d7ff0960b8a5bc55	1321914450	released
b827efc7-2e6b-4070-a7bd-b217abd4b172	TCGA-D1-A162-01Z-00-DX1.F81729D9-5588-4C2C-B7AF-D5C2931B8A48.svs	4e253312d4b2d0df2db1dbe32b5ddf5a	2033246065	released
e007a901-686f-484b-bb29-5dc9817a75bf	TCGA-AX-A05S-01Z-00-DX1.2C0EC24F-086C-4C96-9955-676D43996443.svs	8927ee7cb8d3da855ddd3f9324d2048f	1913864016	released
9d11fd43-16aa-453f-8b08-050413bb87fa	TCGA-AX-A1CK-01Z-00-DX2.727BC252-9244-461D-93C8-9101E0EEABB4.svs	0d7dd5d4885783d3546529ead16a8802	1975728112	released
5e1984cd-ce61-4906-a984-2f77115b3bcd	TCGA-PG-A916-01Z-00-DX5.C87132C9-F354-4EAD-A89C-DF85D3890338.svs	fa34614ae5b330da1df3994cc422fd9f	971044783	released
8993f961-7b89-4d6f-b041-9ccc1c3ab027	TCGA-AX-A1CN-01Z-00-DX2.498C651A-040E-4909-B874-30D25EC6EA3A.svs	fb57660f7e55eefd2cd7b20963ccf7fe	1474047008	released
e879ff96-05c9-43c5-8cbb-34c65dcbaabd	TCGA-PG-A916-01Z-00-DX2.E6AFA173-6E18-4194-BB65-9BD7F7652237.svs	295bc15e114497634ab56fe9010fdafb	1811172179	released
f26fbb60-cf36-4aa1-a98b-1ee811e9c5ef	TCGA-B8-A54K-01Z-00-DX1.F23402E5-5F94-4B66-80C1-A136578CC450.svs	1b8569ab4a370d3b858b1ec144647f40	1092258916	released
e627e4de-59bd-4057-a3af-e9585a30eb96	TCGA-G9-A9S4-01Z-00-DX1.847AD7EA-278E-4E78-9465-1CA8229017AA.svs	8a25447829c6effaa0bd1e26eb045f69	1555945845	released
88b32ef0-ba44-4094-9561-db3fcba96470	TCGA-WW-A8ZI-01Z-00-DX8.4FF9463C-C78F-49BB-A073-B93B5722D705.svs	fca2ba56eb9fde33403b06702c8013c1	877733763	released
b6f7beeb-0706-48b5-aaf2-a59ae3f163df	TCGA-WW-A8ZI-01Z-00-DX1.D8EA0F9D-EF79-489E-9AB7-C07CBBF4AAC2.svs	07125481749006409c9c95abd728a401	1011305209	released
f6778947-9c6b-408f-9059-eee2713fd2c3	TCGA-YL-A8SH-01Z-00-DX1.11EC242B-C4D2-46E3-9E8F-3BA5A508D046.svs	104a9dd8e1d9091e0e19a9d7fd6e8208	1751238762	released
1c0eb7a4-710a-409c-8ce6-bc3b0d920334	TCGA-YL-A8SH-01Z-00-DX2.2B25B4BE-0236-44E4-A04E-498C45AEA23B.svs	495363566959b48d8dc27b528f004423	1741204172	released
e6dbb698-40b5-47fb-8279-65bb75ae54bd	TCGA-YL-A8SH-01Z-00-DX4.3270B417-4F55-464B-9D87-3A1274062429.svs	9288958b03ad1894b1885e8198357275	1565044070	released
f99b9578-22e9-499f-9bcd-d328cdeaf797	TCGA-YL-A8SI-01Z-00-DX1.35E5FB1A-9AAC-4942-892B-E9D80F6BDA23.svs	c8d48a996987845a57a38b9dcd97ebb1	1151229918	released
ecf5a971-65e0-4b4e-aff3-26822bcca237	TCGA-Y6-A9XI-01Z-00-DX2.43D8478F-EE66-414A-81B4-401AF1D50246.svs	a8e131cfa6b7e8fa4045cbd2791af120	866528201	released
7e43fe6d-b116-47ea-9cfb-6d12651d080d	TCGA-YL-A8SJ-01Z-00-DX3.C3493DD6-8AB2-42D2-A9A3-A155324D2735.svs	922351e40a8bbcc965e809137a2a9131	2039312510	released
52379a4b-b65a-42da-bb9a-d72c170213af	TCGA-YL-A8SJ-01Z-00-DX1.FE930A8E-20F9-4D8D-9D98-03D2BB58927A.svs	cb72794f6d3b358e512e89e399b71d0b	2134839564	released
ce8a39f5-44b6-45e1-a3ab-1423493960c4	TCGA-MG-AAMC-01Z-00-DX2.9DFE44B1-A918-41E9-BE64-A1A965B61CBD.svs	1f85f36a768872bcc4eb0c6820a1ca87	810481383	released
a7d44cd3-05a6-4449-8cbb-bfec1d4016c1	TCGA-Y6-A8TL-01Z-00-DX2.61B3C7FE-09DD-4FA7-8C73-BAE974F3DEF4.svs	1fb6ecaa26c36ee923114a9251846c3d	653564387	released
aad00eed-017b-4cf3-81fd-40647e77fdf5	TCGA-Y6-A8TL-01Z-00-DX4.06A0D9F3-FCBC-42D1-8CF0-2FAAAADC0BAC.svs	19cc6ab5bbf05aafa33ae60c3b156797	1119473191	released
e2fdc86e-7102-4012-8dea-ba11eb275bc3	TCGA-Y6-A8TL-01Z-00-DX1.756427EA-E1A0-49CA-8F75-7E1D875F142F.svs	bd9d05459343035bb13ae9d561ffbc0c	601047419	released
2f5c3ec3-9a33-4cc4-8d01-5f5e026f39d1	TCGA-WW-A8ZI-01Z-00-DX3.4F78311D-BB61-44B2-B5EB-34CFF26211E1.svs	a0e54d22e43811d72cdca58afbff5f1c	1198342635	released
d5775837-f20b-4f30-bfdf-d799e3acfaad	TCGA-WW-A8ZI-01Z-00-DX7.9194D7B4-3062-45D7-BC0C-3CA0FEA0A5A7.svs	e9ba2a351c10c20f700bc70a893b0e92	1064067251	released
1a6e2ed0-0bd9-4add-867c-099b5607ec54	TCGA-WW-A8ZI-01Z-00-DX5.7A4D2C8E-F68E-4C22-8808-FBB9A634DB93.svs	26f972b4b36a5049189b651bb1005ac5	902923783	released
321c2a7b-9f45-4c26-92ef-86d3bb586f4e	TCGA-WW-A8ZI-01Z-00-DX6.3645EDB2-41D8-4B5F-9A4E-A11C1D354435.svs	1923b7119abd5dd72d24825eab4b51a8	585184425	released
4af64310-adcd-4e08-ac50-493315817871	TCGA-WW-A8ZI-01Z-00-DX2.BE12DAC0-F2DD-486B-AD8F-EA3C68144895.svs	639a1ab34223f79a51f21d24a5107ee2	1866079747	released
f96d7c41-4052-4a55-b7c9-70726b133fd7	TCGA-YL-A8SI-01Z-00-DX2.5B7B6A5E-7683-47AF-9070-8994B40A325C.svs	f3810ba4a5c92adda3dd01fa5d9db0d4	1224194258	released
84a4005c-0c4e-4f32-94b5-4be421410072	TCGA-Y6-A9XI-01Z-00-DX6.1AA896B6-F5CA-4394-BDC0-7B0B9686854F.svs	5b2caf20f37e15cb3cb5bc3ff9c61480	1029184109	released
8bc933f4-766c-4be0-bddf-0ccb688b08e6	TCGA-Y6-A9XI-01Z-00-DX1.BCEC7405-546D-4CF3-90F3-9620C0A74B63.svs	858a356c78971ac98f8b2954602d3e13	1096737585	released
1f0d2975-1007-4a95-974c-2c4b65a7fb68	TCGA-Y6-A9XI-01Z-00-DX5.C484E378-EF4C-4F91-ACC0-53FFC48F166F.svs	b8c3ea1151889a54df1baa5aa7b672b9	1401432675	released
08144538-61d8-4e37-90b4-5bf4399c5f97	TCGA-Y6-A9XI-01Z-00-DX3.167452BB-33BA-4C13-9795-371CEAA8527D.svs	8b7b87df0413b840110cf421482f4ca9	762372901	released
38c23cec-878b-481e-8b0b-d979d72affc9	TCGA-XK-AAK1-01Z-00-DX1.5354527B-905C-4F39-B469-3A64D0BC56A2.svs	1e29e6301f97aaa99e7d3d1e894af54e	266851121	released
f63e797f-621e-4618-bb92-82c5a5197a59	TCGA-YL-A8SK-01Z-00-DX3.6DB3959A-555D-433E-94D2-58E7C37CA01B.svs	baa7528a0780d5af88ede7c7d8f0fbaf	1487925806	released
60c30880-9f2d-45da-bdfe-52fed52ac928	TCGA-YL-A8SK-01Z-00-DX4.E81BAE2E-4003-40C6-810D-5E3B600C4E05.svs	7e769e7eb5c1287e4447ed9618d55d15	1464898088	released
b8356b56-8b39-493e-85d9-be3a93dc8e68	TCGA-X4-A8KQ-01Z-00-DX2.16F2F3D2-7673-40E0-9AE7-4C77403819EB.svs	feab1775bb9273675404cf5805fad689	2090632677	released
622e9be1-9010-41fa-9c7d-a4d9c9158fc0	TCGA-X4-A8KS-01Z-00-DX1.590D57D8-3053-4C42-9216-C93DE8587C12.svs	1bc5cbe4f8c3eba82c5450f1705e0d15	1409905861	released
acce0fc0-f357-4669-95ba-1ad8471cf2c3	TCGA-X4-A8KQ-01Z-00-DX5.6E2CB3CF-F856-4C91-ADF8-739A179A5C8C.svs	39e39d0cdafadb849b96f608c2b6a693	1967293319	released
55f423e0-4096-4c24-8656-e751f74d1af3	TCGA-X4-A8KS-01Z-00-DX2.E7A0D551-4DF3-47B0-885A-181E798FC36B.svs	f0e1df4e041522b9e3b0f7441121f032	1317590331	released
5559ba78-47af-49bc-beb8-27692e781892	TCGA-HC-8212-01Z-00-DX1.d63209dd-5d1b-4362-aa86-f676123bc22a.svs	5e760ac47b8e3fdb21995a7253526c51	121666553	released
84ed4575-5ef4-4acf-ad21-75be3c99cc84	TCGA-YL-A8SJ-01Z-00-DX2.36E46E11-79CA-4356-B68F-F387219B3D16.svs	9dead15c5daa1c98396dfccac14cfdd3	1815099426	released
6cddfa2c-1591-4609-b85b-74569eb35fe7	TCGA-D7-6528-01Z-00-DX1.3c2ec0f4-9b8f-45c5-920d-5afe55890219.svs	02a9c06293d34f6e3c81478dffc2b983	719171123	released
39d835b1-954e-4af0-b852-fdaee5e37453	TCGA-D7-6527-01Z-00-DX1.3149a5ed-2ed0-4ce7-912b-e67bb1c33e8f.svs	074eb8eac834bc093b639252f9b3427f	892935517	released
2e2cbeaf-68fc-475c-80c7-87ea1334367b	TCGA-D7-8576-01Z-00-DX1.102C35FC-8CA4-471A-86E9-5C5526178928.svs	16bee58176be03b73a372ad9ce8bf07b	1306660809	released
6616d8c8-d8e9-4ba9-a1e4-b2726181b8dd	TCGA-G2-AA3B-01Z-00-DX5.57084980-934B-4A4A-A720-24FA2E9E0CB2.svs	304cd07f9ed9b6dfe255d84fb5bc2748	1404774421	released
5df1a222-135f-4bb0-b273-2ae68769b8c5	TCGA-G2-AA3B-01Z-00-DX3.A193600C-0B83-4FEB-AB0C-DECF6FC78E1A.svs	4bf1404d0fbd2a4aaf75ab2963051224	593703285	released
43d8d9d5-e0e6-4310-9db3-05bb60821b4e	TCGA-G2-A2EC-01Z-00-DX3.6DD4B773-86DE-4D58-A405-3C1B45FD6004.svs	08311f1dee0914e08ec45e84c7542d94	1676344745	released
c07b3f9f-8a49-4e4e-b161-9aef54e0fc83	TCGA-G2-A2EF-01Z-00-DX1.5FA6C53C-C749-46CE-B85C-DDFE27962F7C.svs	f00aa342eeff682d693241fdc4cf83d7	2088065711	released
518becf0-b37f-47ed-8e53-810d59fbccca	TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614.svs	ae65451c640725e390c144573b5a4d63	1570615845	released
a252e490-27df-4cb8-8983-3ec6489ef244	TCGA-FJ-A3Z7-01Z-00-DX3.6709359F-68F9-4B02-B793-359B83F26372.svs	96f7b357d860d6f7f8656a22676c6790	1080501038	released
6579f461-68e9-46e5-a9ec-608c56af7414	TCGA-FJ-A3Z7-01Z-00-DX4.7DDE20DA-894A-4751-A7C0-D5740CB30DD9.svs	374e0d756a35168080913bc3b227f7fb	1700827660	released
66976f53-2409-42f6-94c7-4706f401c38b	TCGA-YC-A9TC-01Z-00-DX1.D7C1A85C-C39C-436F-A22A-2A09558CCF18.svs	34ce76c5633bc4b311fdf0fa36407be6	1359072369	released
511e366e-de4b-49fc-a70d-99ccc4c464d5	TCGA-BL-A13J-01Z-00-DX2.289B5C8E-56AF-440D-A844-36BD98B573AF.svs	977a95b984572efcb4b5ddff5bece5cc	111980995	released
782b064b-7748-4d8e-ad36-4415dec3bd10	TCGA-FJ-A3Z7-01Z-00-DX1.B36BF723-0E71-4FA9-A915-823634B91EA9.svs	3f28d1af21089e1a751ef489b42b2ce8	1517162240	released
a073205e-d1d7-4515-a37d-7a3da2387c98	TCGA-FJ-A3Z7-01Z-00-DX5.B0ABE3C5-94EC-4650-9698-0D4C57291267.svs	a76268a245b8bc3756670b31770f60f7	1158730422	released
7dd084fa-3c45-47d2-a82e-bfa4e09ab778	TCGA-G2-AA3F-01Z-00-DX9.77E9E77B-0A41-4045-A1EE-19FEC7259910.svs	c188d17ee692f2c78a48da7105ca8d6a	1898690187	released
faff04a2-fca2-4611-99ee-3a9767c55b45	TCGA-G2-AA3F-01Z-00-DX1.C63054C3-6DBF-42A1-ADA3-79FF26ED02B3.svs	bd6fcf668d68716d3a221fa3f414bf13	2076838799	released
30630b5c-e4c3-4795-bfaa-d317e83c5ff4	TCGA-G2-A2EO-01Z-00-DX1.E2FEF97D-F947-4497-8605-BBBFC3EC665B.svs	9b268cf91b8436befeb926ada0b0884e	721578215	released
9d4b2fc3-ea45-4ae8-b344-ddb199261eb9	TCGA-BL-A5ZZ-01Z-00-DX2.BB151354-01C6-43DE-ABCC-0B03468D54FF.svs	1ad9da67cf1ae20117f5f864e3320853	739583149	released
865b41b1-373d-449c-ab56-38c9f85557bf	TCGA-G2-A2EJ-01Z-00-DX5.B20A9A5E-23B7-4C19-A021-8B19D56C80B2.svs	c2561cff8e6878e4c3636b7cde057ee9	1655858335	released
9bf53233-6ebf-423d-873a-717256e52f16	TCGA-G2-A2EJ-01Z-00-DX6.6EFFECC5-45F4-4828-8AD7-84E060E6FC9D.svs	47bdf47d66a6434f6456d107f470f62b	1872114815	released
3b69cc62-01a9-4b84-a3a3-7bf0fb29b155	TCGA-G2-A2EJ-01Z-00-DX2.3DCD4041-FBE0-45B4-BD5B-6A9E8200289C.svs	8d5fe0a7a2068ef4201a0cffb7be48f9	1585652955	released
442930dd-95d5-4960-a7a5-7c4268b66d0b	TCGA-G2-A2EJ-01Z-00-DX3.3FA3BE61-17DA-4CFE-8845-0889701340EB.svs	cdafd2ab236ae73a477d546686a0551a	1080483991	released
1339fa6f-dab6-4ddd-b6f9-f230ddddfd45	TCGA-G2-A2EJ-01Z-00-DX8.C3EB2C27-F483-4CE5-AF8D-2AF462AB296F.svs	1b0c2dcb31317474276e542de175f56e	1735207367	released
e12d018e-6374-45ad-a0af-c4e5f03dd3c8	TCGA-E7-A8O8-01Z-00-DX1.009173C4-BC8E-4B96-98FC-E24A39438F4E.svs	a44e08fb313fe9e75d005c6c86bc8a9c	848184739	released
73ecb0cf-3ffd-41a8-8a2b-87f40d3fb52e	TCGA-GU-A42Q-01Z-00-DX2.91D8B0D2-538F-4411-9B3C-0E1FAE1A0606.svs	bd3364a508c65066bf86e0ab26968ec8	1155587894	released
5455ac26-a2ba-477a-b245-a20b591d4c4b	TCGA-G2-A2EO-01Z-00-DX2.94CC403C-1986-4906-AF11-92E349C8A114.svs	c4c1297033cfd2a3cbee558c728aa067	656238067	released
066318d5-ebee-4805-af74-29292eaabfc4	TCGA-G2-A3IB-01Z-00-DX2.233CCEF1-7332-4940-84A6-7CD6ADE8272E.svs	2660689828c6a818157c6b77ca0705f1	1440469695	released
4343fedd-9318-4d8d-bbcd-546d1458784f	TCGA-G2-AA3C-01Z-00-DX1.D2CA01A1-A2F3-4624-A022-BAEA71AA67AC.svs	54cba466fadbb7114bdfca65e28eb75f	1901307379	released
cfb1efcb-9ca9-4d81-a16b-9e87cc29c870	TCGA-G2-A2EJ-01Z-00-DX4.A156EE54-2814-415F-A7AD-9E408E7B0F50.svs	7dbfa4e00c73087167f2e03741458127	1259083949	released
d8f6e145-eb97-4224-a691-e8ceff2f3885	TCGA-2F-A9KP-01Z-00-DX1.3CDF534E-958F-4467-AA7E-FD3C5A86AAAA.svs	818189a55031640f8d4effb7dbef622e	2285938440	released
0b3b633c-b46d-40f2-bfb2-e39a5fff03f7	TCGA-G2-A2EO-01Z-00-DX3.F64AE021-27AB-4B3C-9DD2-9B8A358326C3.svs	ed15134d71d66777951c25ced0c7432c	817447157	released
1f05e999-0586-4467-8a29-2556e6a840c5	TCGA-G2-AA3F-01Z-00-DX8.D27EA057-F808-44FE-AF5D-9F7237D59488.svs	b7c96b32b11eb0a7befe7eeee1df0e12	2156459203	released
360250f7-7292-4ee3-bed2-4081216858fa	TCGA-G2-A2EO-01Z-00-DX7.5784EBED-47AE-4ADA-84F2-3E58965EE2BC.svs	d29cc063d94db28632c436e4d3fcc4de	943162963	released
c85e943d-6cca-4b5b-ab63-ad8ef320aefc	TCGA-BL-A13I-01Z-00-DX2.251412B0-EECB-420A-B963-B19432DB3F29.svs	46bfa311930514a3d06f4deb89166c6a	552174543	released
08681192-5021-46dd-9c95-48678d2838c6	TCGA-D7-6520-01Z-00-DX1.c65fcb6d-72c1-44dc-a056-f54c9130e0cb.svs	9ece130db7642bebd34d323052f4dd72	837430707	released
30538bc8-2c80-4658-ab2b-0c18950782d4	TCGA-D7-6524-01Z-00-DX1.ec1248f6-7d22-49c5-8300-673d25819e1d.svs	443365521c03f7a182d74f773102af53	629173951	released
